"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"93","1.0","0.7532899975776672","1.0","0.24671000242233276","WER EIGENHÄNDIG TÖTETE, WAR KEIN JURIST","1968-09-15","1968","38","","","","https://www.spiegel.de/politik/wer-eigenhaendig-toetete-war-kein-jurist-a-56cf070e-0002-0001-0000-000045953973?context=issue","","1968-1972","Score: 10.0/10 - Automatisch extrahiert","Und es ist auch nicht mehr statthaft, die Widersprüche allein daraus abzuleiten, daß manche Gerichte vielleicht um jeden Preis die mildeste Lösung anstrebten. Der Bundesgerichtshof, die Revisionsinsta...","1389","Und es ist auch nicht mehr statthaft, die Widersprüche allein daraus abzuleiten, daß manche Gerichte vielleicht um jeden Preis die mildeste Lösung anstrebten. Der Bundesgerichtshof, die Revisionsinstanz, steuert die Widersprüche nicht mehr schnell genug aus, bedrängt vom Umfang der Revisionen in NS-Sachen. Die -- für grundsätzliche Fragen -- bedeutsame Revision des Urteils im ersten Auschwitz-Prozeß, das 1965 erging, wird vielleicht Ende dieses Jahres verhandelt werden. Das von Einzelfragen berstende Thema »NS-Verbrechen« ist von 1966 bis heute auf die Frage zusammengeschnurrt, ob die Verjährung für Mord aufgehoben werden soll oder nicht. Der verhängnisvollen Reduzierung auf diese Frage müßte sich der Juristentag widersetzen. 1966 sollte in Essen »der Öffentlichkeit im In- und Ausland gezeigt werden, daß sich der deutsche Juristenstand dieser Aufgabe stellt«. Es ist angesichts der offenbar allein verbliebenen politischen Rücksicht auf das Ausland daran zu erinnern, daß die Rechtsprechung in NS-Sachen das Vertrauen der Bundesrepublik zu den Juristen der Bundesrepublik ruiniert. Es ist notwendig, einer Entwicklung zu begegnen, die bereits das Gefühl geschaffen hat, in NS-Sachen sei alles Lotterie. Der Deutsche Juristentag ist ein eingetragener Verein, der einmal die »moralische Anstalt des ganzen Juristenstandes« genannt worden ist. Er zitiert diese stolze Formel gern."
"94","1.0","0.7523351907730103","1.0","0.24766480922698975","Briefe","1970-11-15","1970","47","","","","https://www.spiegel.de/politik/monturen-a-2ff76706-0002-0001-0000-000044906643?context=issue","","1968-1972","Score: 10.0/10 - Automatisch extrahiert","(Nr. 45/1970, Herrmann Schreiber über Hans-Dietrich Genscher) Es macht stutzig, wie in Bild und Text der »Arbeitsdienstmann Genscher 1944« vorgestellt wird. Der schlichte »Arbeitsmann« trug auch schli...","1320","(Nr. 45/1970, Herrmann Schreiber über Hans-Dietrich Genscher) Es macht stutzig, wie in Bild und Text der »Arbeitsdienstmann Genscher 1944« vorgestellt wird. Der schlichte »Arbeitsmann« trug auch schlichte Kragenspiegel, wie Ihnen diese Zeichnung zeigen mag. Bekleidete »Arbeitsdienstmann« Genscher einen Dienstgrad? Die Kragenspiegel deuten auf Truppführer, doch fehlen zu den Rangabzeichen des Truppführers die Schulterklappen, und um Truppführer zu werden, hätte Genscher wohl auch 1944 noch freiwillig länger dienen müssen? War er »freiwillig Längerdienender« des RAD? Oder wurden auch im Arbeitsdienst, getreu der Jahrhundert-Tradition aller Armeen des Kontinents, die Monturen, selbst und erst recht im Krieg, alle paar Jahre geändert? Hamburg JOHN BRAAKVOGEL Kragenspiegel dieser Art in Webstickerei trugen nach 1940 alle Dienstgrade bis zum Obertruppführer. Genscher war Arbeitsmann. -- Red. Zur Charakterisierung des quirligen Mannes aus Sachsen würde das eine Wort »Gschaftlhuber« vollauf genügen; statt dessen, welche Platzverschwendung auf fünf Seiten. Kappelrodeck (Bad.-Württ.) KURT GAYER Ich wußt's ja schon immer von dem Genscher, daß dieser wirklich gar kein Mensch mehr ist. Jetzt speichert er selber seine Telephonate. Er Ist ein Computer mit höchster efficiency rate. Douai (Frankreich) GÜNTHER SCHILD"
"95","1.0","0.7502903938293457","1.0","0.2497096061706543","Hü und Hott","1968-09-22","1968","39","","['Studenten', 'Sds']","","https://www.spiegel.de/politik/hue-und-hott-a-1d5f9b14-0002-0001-0000-000045935475?context=issue","","1968-1972","Score: 10.0/10 - Automatisch extrahiert","Im Kongreßsaal, an« dessen Türen nachts der Frankfurter SDS-Anhänger Frank-Raimar Dziurowitz, 24, mit einem umgehängten Pappschild -- Text: »Beischlaf (weibl.) gesucht« wartete, stritt dann wieder jed...","809","Im Kongreßsaal, an« dessen Türen nachts der Frankfurter SDS-Anhänger Frank-Raimar Dziurowitz, 24, mit einem umgehängten Pappschild -- Text: »Beischlaf (weibl.) gesucht« wartete, stritt dann wieder jeder gegen jeden. Nichts kam dabei heraus. Obwohl 25 Seiten Resolutionsanträge vorlagen, wurde nur eine einzige aktuelle Polit-Analyse -- zur CSSR-Besetzung -- verabschiedet. Der linken Protest-Bewegung, der die SDSler entscheidende Impulse gaben, kann dieser SDS kaum noch als Avantgarde dienen. Die Große Verweigerung, die SDS-Ideologen gegenüber der Gesellschaft empfahlen, findet nun statt: im SDS gegenüber dem SDS. Als die SDS-Tagung ohne Ergebnis zu nächtlicher Stunde abgebrochen wurde, wollte der Präsident wieder die »Internationale« singen lassen. Hundertstimmig scholl ihm ein müdes »Nein« entgegen."
"96","1.0","0.7499077916145325","1.0","0.25009220838546753","»Ich will keine stummen Spieler«","1972-06-11","1972","25","","","","https://www.spiegel.de/sport/ich-will-keine-stummen-spieler-a-1715ecda-0002-0001-0000-000042928492?context=issue","","1968-1972","Score: 10.0/10 - Automatisch extrahiert","Seit ich im November 1964 die Nationalmannschaft übernommen habe, hat sie auf deutschem Boden nur einmal verloren. Ein Unentschieden ist da schon eine Niederlage. Die Nation ist dann schnell gekränkt....","621","Seit ich im November 1964 die Nationalmannschaft übernommen habe, hat sie auf deutschem Boden nur einmal verloren. Ein Unentschieden ist da schon eine Niederlage. Die Nation ist dann schnell gekränkt. SPIEGEL: Aber zur Zeit ist sie froh. Die Fachwelt tippt die Bundesequipe in dieser Woche in Belgien als Europameister und 1974 im eigenen Land als Weltmeister. Wird ihr dann der schöne Anzug noch passen«? SCHÖN: Ich hoffe es, die Mannschaft hätte es auch verdient. Doch die Favoritenrolle bürden uns unsere Gegner aus taktischen Gründen auf. Sie wollen uns überheblich machen. Das müssen wir mit innerer Stärke verdauen."
"97","0.9","0.7843767404556274","0.9","0.11562325954437258","»Nation ist, wenn man sich wiedersieht«","1972-12-17","1972","52","","","","https://www.spiegel.de/politik/nation-ist-wenn-man-sich-wiedersieht-a-0b94c18f-0002-0001-0000-000042787308?context=issue","","1968-1972","Score: 9.0/10 - Automatisch extrahiert","Während so in der Bundesrepublik der Begriff Nation mehr und mehr zur gesamtdeutschen Klammer geriet, sieht die DDR neuerdings in der Formel Nation = Nationalstaat ein zusätzliches Instrument teilstaa...","1545","Während so in der Bundesrepublik der Begriff Nation mehr und mehr zur gesamtdeutschen Klammer geriet, sieht die DDR neuerdings in der Formel Nation = Nationalstaat ein zusätzliches Instrument teilstaatlicher und ideologischer Abgrenzungspolitik -- jüngster Beleg für das seit jeher gebrochene Verhältnis der SED zur Nation. Mal hieß es: »Die deutsche Nation bildet eine Einheit. Rüben wie drüben leben Deutsche, mit all den Vorteilen und guten Eigenschaften, die der Deutsche hat« (ehemaliger SED-Chefideologe Fred Oelßner). Dann hieß es: »Die Deutsche Demokratische Republik ist ein sozialistischer Staat deutscher Nation« (DDR-Verfassung, 1968). Später hieß es: »Zwischen den Krupps und den Krauses, zwischen den Milliardären und Multimillionären und dem werktätigen Volk gibt es keine nationale Einheit« (Walter Ulbricht). Dabei hatten Nation, Staat und deutsche Einheit zunächst auch deutsche Kommunisten nicht verwirrt. Da galt Stalins Wort über die Nation im allgemeinen (1913): »Eine Nation ist eine historisch entstandene stabile Gemeinschaft von Menschen, entstanden auf der Grundlage der Gemeinschaft der Sprache, des Territoriums, des Wirtschaftslebens und der sich in der Gemeinschaft der Kultur offenbarenden psychischen Wesensart« -- und über Deutschland im besonderen (1942): »Die Erfahrungen der Geschichte besagen, daß die Hitler kommen und gehen, aber das deutsche Volk, der deutsche Staat bleibt« Als die Hitler gegangen waren und Deutschland in Zonen zerfiel, hielten Deutschlands Kommunisten den Glauben an Deutschland wach."
"98","0.9","0.7741110324859619","0.9","0.1258889675140381","Tief eingetaucht","1969-07-27","1969","31","","['Zeitgeschichte', 'Wehrmacht']","","https://www.spiegel.de/politik/tief-eingetaucht-a-34736d1d-0002-0001-0000-000045789118?context=issue","","1968-1972","Score: 9.0/10 - Automatisch extrahiert","Wie, das lehrten Referate über »Die geistigen Grundlagen des Nationalsozialismus unter besonderer Berücksichtigung des Rassenproblems«, den »Zusammenhang zwischen Fronterlebnis und Nationalsozialismus...","1494","Wie, das lehrten Referate über »Die geistigen Grundlagen des Nationalsozialismus unter besonderer Berücksichtigung des Rassenproblems«, den »Zusammenhang zwischen Fronterlebnis und Nationalsozialismus« und »Die Notwendigkeit einer Führerschicht im völkischen Staat«, Besichtigungen der NS-Volkswohlfahrt und des Sicherheitsdienstes; zum Abschluß fanden sich NS-Schüler und NS-Lehrer zum »Bierabend beim Reichskriegsminister« ein. Das Heer folgte der Richtung, die das Nürnberger Rassengesetz wies. Ein -- »Wegweiser für den rassehygienischen Unterricht« des Reichskriegsministeriums von 1936 proklamierte den »biologischen Abwehrkampf""' der 1938 zur »Kristallnacht« eskalierte, und ein halbes Jahr später forderte Marine-Chef Raeder eine »klare und schonungslose Kampfansage an den Bolschewismus und das internationale Judentum«. Und das Militär folgte auf dem Kriegspfad, den Hitler mit Aufrüstung und allgemeiner Wehrpflicht begehbar machte, die Deutschlands Wehrmacht bis 1939 auf einen Stand von 700 000 Mann katapultierte und im Laufe des Krieges zehn Millionen zu den Waffen rief. Denn Hitler werde, orakelte der Reichskriegsminister' »durch seine Intuition bei der kommenden Weltenwende siegen«. Am Vorabend des Krieges war Hitlers Wehrmacht folgsam genug, um ein Revirement in der Führungsspitze hinzunehmen, das Historiker Müller als »entscheidenden Markstein auf dein Wege zur fortschreitenden Entmachtung der Streitkräfte« wertet. Es genügten ein Heiratsskandal und eine Verleumdung."
"99","0.9","0.7701708078384399","0.9","0.12982919216156008","Briefe","1970-04-05","1970","15","","","","https://www.spiegel.de/politik/schon-1938-a-5cd68d08-0002-0001-0000-000045197301?context=issue","","1968-1972","Score: 9.0/10 - Automatisch extrahiert","(Nr. 14/1970, Briefe) Ihr Leser Willi R. Rothe aus Idar-Oberstein greift meine Mandantin Luise Rinser mit der völlig falschen und unsachlichen Behauptung an, sie habe im Dritten Reich Hitler gelobt un...","660","(Nr. 14/1970, Briefe) Ihr Leser Willi R. Rothe aus Idar-Oberstein greift meine Mandantin Luise Rinser mit der völlig falschen und unsachlichen Behauptung an, sie habe im Dritten Reich Hitler gelobt und angehimmelt; sie habe nämlich in einem Gedicht »Junge Generation« markige Aussprüche im Stil der Nationalsozialisten getan. Frau Rinser, die wegen ihrer konsequenten Gegnerschaft zum Nationalsozialismus schon 1938 den Schuldienst quittieren mußte und die 1944 wegen defaitistischer Äußerungen verhaftet und schließlich zum Tode verurteilt worden ist, steht dem Verdacht fern, daß sie sich jemals für das Dritte Reich eingesetzt hätte. München DR. KLAUS BOELE"
"100","0.9","0.7547904849052429","0.9","0.1452095150947571","Du, unsere Liebe","1969-10-05","1969","41","","['Ddr', 'Jubiläum']","","https://www.spiegel.de/politik/du-unsere-liebe-a-343f9b32-0002-0001-0000-000045520715?context=issue","","1968-1972","Score: 9.0/10 - Automatisch extrahiert","Der Freiheitskrieg gegen Napoleon schließlich lieferte den Geschichtsdeutern der DDR besonders ergiebige Parallelen -- einmal, weil sich 1813 deutsche Menschen unter Führung »solcher Helden wie Lützow...","1958","Der Freiheitskrieg gegen Napoleon schließlich lieferte den Geschichtsdeutern der DDR besonders ergiebige Parallelen -- einmal, weil sich 1813 deutsche Menschen unter Führung »solcher Helden wie Lützow« Theodor Körner und Marschall Blücher« (Walter Ulbricht) im »Volkskrieg« gegen dekadente Fremdenherrschaft erhoben, zum anderen, weil Deutsche im Bunde mit Russen Imperialisten vertrieben hatten. Ulbricht selbst pries die Traditionen deutsch-russischer Waffenbrüderschaft. Er erinnerte daran, daß Lützows Freikorps ein »Detachement russischer Kosaken zugeteilt war«. Und Lothar Bolz' Chef der SED-nahen, 1948 gegründeten »National-Demokratischen Partei«, aktualisierte altes Feldgeschrei: »,Die Franzosen fort' ... war das »Ami go home' des Jahres 1813.« Doch indem die SED sich immer wieder auf die gesamtdeutsche Vergangenheit berief' der Bevölkerung mithin die Möglichkeiten einer gesamtdeutschen Zukunft vor Augen führte, konservierte sie ihr Dilemma. Wohl wächst in der DDR-Bevölkerung die Neigung, sich in der abgeschirmten Republik häuslich einzurichten. Doch in demselben Maße, in dem die SED einen »nationalen Auftrag« beansprucht, begibt sie sich der Chance, daß die Ostdeutschen ein allein durch DDR-Milieu wie Parteiideologie geformtes Gesellschaftsbewußtsein entwickeln. Bis heute fand die SED keinen Ausweg. Zwar erklärte Chef-Agitator Albert Norden die Bundesrepublik Ende 1967 zum Ausland, doch »Neues Deutschland«, das Leitblatt der Partei, korrigierte schon wenige Tage später: »Die DDR ... betrachtet Westdeutschland nicht als Ausland.« Zwar schrieb die SED in die neue DDR-Verfassung von 1968: »Die DDR ist ein sozialistischer Staat deutscher Nation.« Aber immer wieder versuchten Parteigelehrte, dem Begriff Nation die Substanz, den Einheits-Aspekt, zu nehmen. So meldete das SED-Organ »Märkische Volksstimme« Ende letzten Jahres, ein Potsdamer Philosoph habe in der DDR bereits »den Keim einer sozialistisch-deutschen Nation« entdeckt."
"101","1.0","0.7695867419242859","1.0","0.2304132580757141","»Deutschland bleibt«","1975-05-04","1975","19","","","","https://www.spiegel.de/politik/deutschland-bleibt-a-1cdb78e6-0002-0001-0000-000041558736?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","Aus Stalins Befehl Nr. 55 vom 23. Februar 1942: In der ausländischen Presse wird manchmal darüber geschwätzt, daß die Rote Armee das Ziel habe, das deutsche Volk auszurotten und den deutschen Staat zu...","1320","Aus Stalins Befehl Nr. 55 vom 23. Februar 1942: In der ausländischen Presse wird manchmal darüber geschwätzt, daß die Rote Armee das Ziel habe, das deutsche Volk auszurotten und den deutschen Staat zu vernichten. Das ist natürlich ein dummes Gefasel Solche idiotischen Ziele hat die Rote Armee nicht. Es wäre lächerlich, die Hitlerclique mit dem deutschen Volk. mit dem deutschen Staat gleichzusetzen. Die Erfahrungen der Geschichte besagen, daß die Hitler kommen und gehen, aber das deutsche Volk. der deutsche Staat bleibt ... Daß die Sowjetmenschen die Deutschen eben als Deutsche haßten, ist natürlich ebenfalls eine dumme Lüge. Aus Stalins Rede am 6. November 1942: Eine solche Aufgabe wie die Vernichtung Deutschlands haben wir nicht, denn es ist unmöglich, Deutschland zu vernichten. so wie es unmöglich ist, Rußland zu vernichten. Der Kannibale Hitler (erklärt): »Wir werden den Krieg so lange fortsetzen, bis in Rußland keine organisierte militärische Kraft übrigbleibt.« Das ist, wie es scheint, deutlich, wenn auch erzdumm. Eine solche Aufgabe wie die Vernichtung jeder organisierten militärischen Kraft in Deutschland haben wir nicht, denn jeder einigermaßen Gebildete wird verstehen, daß das in bezug auf Deutschland wie Rußland nicht nur unmöglich, sondern auch vom Standpunkt des Siegers unzweckmäßig ist."
"102","1.0","0.7676816582679749","1.0","0.23231834173202515","Gestrichenes D","1973-04-01","1973","14","","['Ddr']","","https://www.spiegel.de/politik/gestrichenes-d-a-ec6dca49-0002-0001-0000-000042602561?context=issue","","1973-1977","Score: 10.0/10 - Automatisch extrahiert","So soll nun kein Zweifel mehr sein, daß die DDR für alle Zeit eine selbständige politische Einheit ist, daß da endlich, wie der Propaganda-Professor Albert Norden sagt, »die sozialistische Nation aufb...","1414","So soll nun kein Zweifel mehr sein, daß die DDR für alle Zeit eine selbständige politische Einheit ist, daß da endlich, wie der Propaganda-Professor Albert Norden sagt, »die sozialistische Nation aufblüht«. Triebkraft für die Abgrenzung ist nicht allein die Befreiung vom Trauma der Anerkennung, sondern auch Sorge ums innere Gleichgewicht, das im Zuge ost-westdeutscher Entspannungspolitik gefährdet sein könnte. Freilich: Die Einheitspartei wird dabei von liebgewonnenen Positionen lassen müssen. Künftig wird die Honecker-SED nicht mehr unter Berufung auf nationale Besonderheiten jenen Sonderstatus im Ostblock fordern können. den Walter Ulbricht für seine DDR stets reklamiert hatte. Denn gerade wegen der Teilstaatlichkeit, so warb Ulbricht bei seinen Partnern stereotyp um Verständnis, habe es die DDR besonders schwer. Sie müsse sich mit einem Klassengegner auseinandersetzen, der sich gleich nebenan organisiert habe, und sie müsse deshalb einen eigenen, eben besonderen Weg zum Sozialismus beschreiten. Zugleich muß die Staatspartei auch im Innern ein neues geschichtliches Selbstverständnis aufrichten. War bislang alles Denken und Handeln auf Konkurrenz zur Bonner Republik angelegt und die Tendenz vorherrschend, die DDR (so der Erlanger Historiker Dr. Frank Reuter) »als die Krönung der gesamtdeutschen Nationalgeschichte ... zu präsentieren«, weist nun DDR-Historiker Ernst Dicht eine neue Richtung."
